timestamp,length,direction
1737122928.574736000,1486,-1
1737122928.575228000,1486,-1
1737122928.575228000,1486,-1
1737122928.575328000,126,1
1737122928.575423000,302,-1
1737122928.575469000,126,1
1737122928.575627000,190,1
1737122928.591414000,1486,-1
1737122928.591557000,1374,-1
1737122928.591621000,158,1
1737122928.591880000,142,1
1737122928.623913000,1486,-1
1737122928.624087000,142,1
1737122928.659484000,1486,-1
1737122928.659719000,126,1
1737122928.724033000,126,1
1737122928.724879000,1230,1
1737122928.757834000,1486,-1
1737122928.757834000,1486,-1
1737122928.757834000,1486,-1
1737122928.758041000,142,1
1737122928.758079000,142,1
1737122928.758091000,142,1
1737122928.758209000,1486,-1
1737122928.758304000,142,1
1737122928.759091000,1486,-1
1737122928.759179000,142,1
1737122928.759667000,1486,-1
1737122928.759719000,142,1
1737122928.761239000,1486,-1
1737122928.761239000,1486,-1
1737122928.761334000,142,1
1737122928.761348000,142,1
1737122928.763754000,1486,-1
1737122928.763754000,1486,-1
1737122928.763839000,142,1
1737122928.763859000,142,1
1737122928.770128000,1486,-1
1737122928.770128000,1486,-1
1737122928.770308000,142,1
1737122928.770342000,142,1
1737122928.770981000,1486,-1
1737122928.770981000,142,-1
1737122928.771231000,142,1
1737122928.771279000,142,1
1737122928.771672000,1486,1
1737122928.771672000,606,1
1737122928.771730000,1486,-1
1737122928.771834000,142,1
1737122928.774876000,1486,-1
1737122928.774876000,1486,-1
1737122928.775005000,142,1
1737122928.775031000,158,1
1737122928.775303000,1486,-1
1737122928.775367000,158,1
1737122928.780702000,1486,-1
1737122928.780702000,1486,-1
1737122928.780822000,158,1
1737122928.780847000,158,1
1737122928.781932000,1486,-1
1737122928.781932000,126,-1
1737122928.781932000,1486,-1
1737122928.782065000,158,1
1737122928.782091000,158,1
1737122928.782378000,1486,-1
1737122928.782450000,158,1
1737122928.783278000,174,1
1737122928.784112000,1486,-1
1737122928.784201000,158,1
1737122928.789631000,1486,-1
1737122928.789631000,1486,-1
1737122928.789740000,158,1
1737122928.789763000,158,1
1737122928.798824000,142,-1
1737122928.798824000,142,-1
1737122928.798824000,1486,-1
1737122928.798824000,1486,-1
1737122928.798824000,1486,-1
1737122928.798824000,1486,-1
1737122928.798824000,1486,-1
1737122928.798824000,1486,-1
1737122928.799236000,126,1
1737122928.799278000,158,1
1737122928.799305000,158,1
1737122928.799329000,158,1
1737122928.799351000,158,1
1737122928.799375000,158,1
1737122928.799398000,158,1
1737122928.799425000,126,1
1737122928.799513000,1486,1
1737122928.799513000,526,1
1737122928.799560000,1486,1
1737122928.799560000,590,1
1737122928.830245000,110,1
1737122928.834219000,1486,-1
1737122928.834378000,158,1
1737122928.847170000,1486,-1
1737122928.847170000,1486,-1
1737122928.847170000,1486,-1
1737122928.847416000,158,1
1737122928.847460000,158,1
1737122928.847485000,158,1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848489000,1486,-1
1737122928.848798000,158,1
1737122928.848823000,158,1
1737122928.848839000,158,1
1737122928.848857000,158,1
1737122928.848871000,158,1
1737122928.848887000,158,1
1737122928.848903000,158,1
1737122928.848919000,158,1
1737122928.848934000,158,1
1737122928.851198000,1486,-1
1737122928.851198000,1486,-1
1737122928.851198000,1486,-1
1737122928.851198000,142,-1
1737122928.851198000,1486,-1
1737122928.851198000,398,-1
1737122928.851198000,1486,-1
1737122928.851198000,702,-1
1737122928.851473000,142,-1
1737122928.851473000,158,-1
1737122928.851637000,142,1
1737122928.851673000,158,1
1737122928.851707000,158,1
1737122928.851725000,158,1
1737122928.851741000,158,1
1737122928.851759000,142,1
1737122928.907273000,142,1
1737122928.907274000,126,1
1737122929.047196000,174,1
1737122929.163843000,190,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,126,-1
1737122929.163843000,382,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.163843000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164279000,1486,-1
1737122929.164930000,126,1
1737122929.164981000,142,1
1737122929.164994000,142,1
1737122929.165004000,142,1
1737122929.165015000,142,1
1737122929.165027000,142,1
1737122929.165038000,142,1
1737122929.165914000,446,1
1737122929.166505000,254,1
1737122929.166610000,430,1
1737122929.166766000,446,1
1737122929.251940000,158,-1
1737122929.251940000,142,-1
1737122929.252845000,1486,-1
1737122929.253007000,158,1
1737122929.254206000,1486,-1
1737122929.254206000,222,-1
1737122929.254206000,1486,-1
1737122929.254317000,158,1
1737122929.254344000,158,1
1737122929.254357000,158,1
1737122929.254798000,1486,-1
1737122929.254888000,158,1
1737122929.254963000,158,-1
1737122929.254994000,158,1
1737122929.263210000,126,1
1737122929.310934000,526,1
1737122929.311476000,462,1
1737122929.356443000,142,1
1737122929.527923000,190,1
1737122929.528545000,126,-1
1737122929.528545000,1470,-1
1737122929.528545000,1470,-1
1737122929.528545000,126,-1
1737122929.528545000,1486,-1
1737122929.528545000,1486,-1
1737122929.528545000,1486,-1
1737122929.528545000,1486,-1
1737122929.528545000,238,-1
1737122929.528545000,1022,-1
1737122929.529020000,126,1
1737122929.529059000,158,1
1737122929.529085000,158,1
1737122929.529112000,142,1
1737122929.529137000,126,1
1737122929.529159000,142,1
1737122929.529447000,222,1
1737122929.535816000,782,-1
1737122929.535965000,126,1
1737122929.536259000,158,1
1737122929.574222000,126,1
1737122929.605304000,142,1
1737122929.658758000,526,-1
1737122929.658931000,142,1
1737122929.699905000,126,1
1737122929.699959000,142,1
1737122929.700041000,142,-1
1737122929.700041000,142,-1
1737122929.714464000,158,1
