timestamp,length,direction
1737110676.378225000,108,-1
1737110676.579503000,108,-1
1737110676.780129000,108,-1
1737110684.315518000,127,-1
1737110684.315518000,127,-1
1737110684.361474000,134,-1
1737110684.392073000,128,-1
1737110684.423662000,135,-1
1737110684.423662000,135,-1
1737110684.423662000,130,-1
1737110684.423662000,130,-1
1737110684.548114000,127,-1
1737110684.548114000,127,-1
1737110684.655708000,129,-1
1737110684.655708000,129,-1
1737110684.703063000,135,-1
1737110684.719406000,378,-1
1737110684.734343000,125,-1
1737110684.734343000,131,-1
1737110684.734343000,131,-1
1737110684.734343000,125,-1
1737110684.796023000,128,-1
1737110684.796023000,128,-1
1737110684.796023000,124,-1
1737110684.796023000,128,-1
1737110684.796023000,125,-1
1737110684.796023000,124,-1
1737110684.796023000,124,-1
1737110684.796211000,124,-1
1737110684.796211000,124,-1
1737110684.796211000,124,-1
1737110684.796211000,128,-1
1737110684.796211000,125,-1
1737110684.903530000,254,-1
1737110684.903885000,296,-1
1737110684.911270000,284,-1
1737110684.939378000,178,-1
1737110684.939378000,166,-1
1737110684.942099000,126,-1
1737110684.984668000,126,-1
1737110685.089599000,356,-1
1737110685.089599000,344,-1
1737110685.090904000,128,-1
1737110685.090904000,128,-1
1737110685.093268000,126,-1
1737110685.121001000,303,-1
1737110685.121772000,125,-1
1737110685.121772000,125,-1
1737110685.142140000,292,-1
1737110685.152960000,126,-1
1737110685.153227000,118,-1
1737110685.153650000,635,-1
1737110685.167481000,129,-1
1737110685.167481000,129,-1
1737110685.171073000,308,-1
1737110685.171073000,368,-1
1737110685.200322000,352,-1
1737110685.219234000,126,-1
1737110685.219234000,340,-1
1737110685.219476000,118,-1
1737110685.219911000,635,-1
1737110685.220350000,126,-1
1737110685.220429000,126,-1
1737110685.220498000,126,-1
1737110685.239709000,382,-1
1737110685.245333000,126,-1
1737110685.250051000,380,-1
1737110685.278699000,322,-1
1737110685.285736000,275,-1
1737110685.290608000,260,-1
1737110685.327447000,382,-1
1737110685.327447000,370,-1
1737110685.328820000,126,-1
1737110685.353885000,126,-1
1737110685.360246000,348,-1
1737110685.360915000,327,-1
1737110685.360915000,286,-1
1737110685.361852000,126,-1
1737110685.361973000,126,-1
1737110685.362196000,126,-1
1737110685.383540000,118,-1
1737110685.394836000,316,-1
1737110685.394836000,1458,-1
1737110685.394836000,1458,-1
1737110685.394836000,1458,-1
1737110685.394836000,1458,-1
1737110685.394836000,170,-1
1737110685.394836000,1458,-1
1737110685.394836000,338,-1
1737110685.395411000,130,-1
1737110685.395473000,118,-1
1737110685.400126000,126,-1
1737110685.411471000,192,-1
1737110685.411674000,210,-1
1737110685.411818000,381,-1
1737110685.415871000,131,-1
1737110685.415871000,131,-1
1737110685.426430000,118,-1
1737110685.430887000,131,-1
1737110685.430887000,131,-1
1737110685.433985000,523,-1
1737110685.433985000,1458,-1
1737110685.433985000,1458,-1
1737110685.433985000,1458,-1
1737110685.433985000,1458,-1
1737110685.433985000,1458,-1
1737110685.433985000,168,-1
1737110685.434524000,118,-1
1737110685.435484000,192,-1
1737110685.456150000,118,-1
1737110685.456559000,106,-1
1737110685.462488000,360,-1
1737110685.485842000,298,-1
1737110685.485842000,610,-1
1737110685.528368000,512,-1
